User ID,Average Weekly Post Count,Average Weekly Online Days,Usage Trend,Most Frequent Post Time,Morning Posts,Afternoon Posts,Evening Posts,Pictures Posted,Emojis Used,Publish Tool,Preference
1827391953,1.46,2.00,decrease,afternoon,9,19,10,10,12,"iPhone 12 Pro Max: 3, iPhone 14 Pro: 1","emoji, pictures"
7853158607,5.85,4.00,increase,evening,7,42,103,51,103,"⭐⭐⭐Android: 65, 会员特权专用: 1, 粉丝红包: 3",emoji
2257977691,2.27,2.50,decrease,evening,7,21,22,3,3,"iPhone客户端: 1, iPhone 15 Pro Max: 47","emoji, pictures"
1738738447,46.23,6.00,increase,evening,292,434,476,506,627,"iPhone 14 Pro: 17, iPhone 13: 9, iPhone 15: 27, 品牌号: 8",emoji
3899427856,6.32,4.50,increase,morning,64,43,32,0,0,"iPhone 12 Pro Max: 130, 荣耀Magic5: 8",none
5338397971,0.35,2.00,increase,afternoon,1,7,1,0,0,Xiaomi 14: 1,none
1712223474,69.09,7.00,increase,afternoon,312,748,460,202,217,"iPhone 13 Pro: 9, 点评: 2, iPhone 14 Pro Max: 1, iPhone 13 Pro Max: 1",emoji
6071270038,12.08,4.50,increase,evening,112,76,126,105,166,"荣耀90 写真相机: 267, nova4自拍极点全面屏: 1",emoji
6969972165,21.50,7.00,decrease,morning,263,115,181,25,26,None,"emoji, pictures"
7566628190,0.55,1.50,decrease,evening,0,3,9,12,12,iPhone客户端: 10,"emoji, pictures"
1887344341,60.05,6.00,increase,afternoon,441,507,373,188,190,None,"emoji, pictures"
6070158012,51.38,4.50,increase,afternoon,84,766,486,0,10,None,emoji
5579099589,39.88,6.00,increase,evening,254,261,522,182,308,OPPO Find N 5G: 122,emoji
6838099484,6.27,5.00,decrease,afternoon,43,70,50,83,84,None,"emoji, pictures"
1770418834,3.12,3.00,increase,evening,4,15,62,19,22,"iPhone 14: 4, iPhone 14 Pro Max: 17","emoji, pictures"
2837293720,0.54,1.00,no change,evening,0,3,11,10,13,iPhone客户端: 11,"emoji, pictures"
1829867530,9.95,5.00,increase,afternoon,68,120,31,84,102,荣耀Magic5: 2,emoji
6207783493,33.85,7.00,decrease,evening,54,40,786,880,880,"iPhone 15 Pro Max: 2, iPhone 13 Pro: 7","emoji, pictures"
6234048568,0.73,1.50,decrease,evening,4,6,9,7,8,"iQOO 12 内外出众: 8, 会员特权专用: 2, iPhone 12: 7","emoji, pictures"
3094040453,0.61,1.00,decrease,evening,1,4,6,1,4,"iPhone客户端: 2, iPhone: 5","emoji, pictures"
5963773637,52.73,7.00,increase,evening,412,479,480,94,158,"月球: 167, iQOO Neo5S 双芯旗舰: 357",emoji
1845685210,36.35,4.00,increase,morning,539,223,183,64,66,"iPhone 13: 119, 粉丝订阅VPlus: 4, iPhone 13(午夜色): 2","emoji, pictures"
1198253935,1.32,2.00,decrease,afternoon,3,17,9,19,20,None,"emoji, pictures"
1391230884,1.32,2.00,increase,afternoon,7,17,5,12,13,None,"emoji, pictures"
2182231263,45.23,6.50,increase,evening,65,455,656,546,577,"一加 10 Pro: 2, MEIZU 21  独具光环: 2, HUAWEI Pura 70 Pro: 25, iQOO 12 Pro 内外出众: 2, OPPO Find X7 Ultra: 3, vivo S19 Pro: 1, 码哥评测的小店: 1, vivo X Fold3 Pro: 5, Android客户端: 1, nova12系列出色蓝不住: 1, 粉丝订阅: 1, iQOO Z9 Turbo: 1, iQOO Z8: 1, HUAWEI Mate 60 Pro+: 9, 真我GT Neo5 SE: 1, 三星android智能手机: 1, Android: 1",emoji
6458530442,0.65,1.00,increase,morning,9,4,4,7,7,iPhone 14 Pro Max: 1,"emoji, pictures"
1505392202,0.39,1.00,decrease,evening,1,3,3,1,1,iPhone 14 Pro Max: 4,"emoji, pictures"
1662068793,0.64,1.50,decrease,afternoon,4,9,1,5,5,None,"emoji, pictures"
1735221154,94.32,7.00,decrease,afternoon,729,880,466,66,135,"OPPO Find X6: 17, Android: 3, 荣耀Magic6 Pro: 1, 荣耀Magic4: 2",emoji
5375331724,0.05,1.00,no change,evening,0,0,1,0,0,None,none
5936951493,0.35,1.50,decrease,afternoon,0,6,3,7,7,iPhone客户端: 3,"emoji, pictures"
1676377001,10.96,5.50,increase,evening,65,85,135,53,62,"小米MIX 3 滑盖全面屏: 212, 小红书_RED: 9",emoji
1320135280,1.38,1.50,decrease,afternoon,9,19,8,21,21,"iPhone 14 Pro: 19, iPhone客户端: 1","emoji, pictures"
3380541084,43.35,6.50,increase,afternoon,407,474,246,12,60,"vivo Y100i: 88, 小米9: 143",emoji
1490372962,24.41,6.00,increase,morning,225,185,127,84,100,"华为 Mate X5 典藏版: 4, HUAWEI Mate X2: 49, iPad Pro: 1, 百度App: 1",emoji
6026046656,9.08,4.00,increase,afternoon,61,138,37,91,127,"vivo X100: 1, HUAWEI Mate 30: 1",emoji
1824551440,37.91,5.00,increase,evening,228,243,363,322,356,点评: 12,emoji
2711993713,40.73,5.50,increase,morning,421,350,288,0,1,None,"emoji, pictures"
2714280233,1.69,1.50,increase,evening,4,2,38,0,0,iPhone 13 Pro: 1,none
1945087734,17.81,4.00,increase,afternoon,120,220,123,44,50,"iPhone 14 Pro Max: 5, iPhone 8 Plus: 2, iPhone 15 Pro Max: 4, iPhone 13 Pro: 23, HUAWEI P30 Pro: 2",emoji
2274910670,2.38,2.50,decrease,afternoon,7,30,25,0,0,None,none
5709892136,3.08,2.50,decrease,evening,9,25,46,3,6,iPhone 13 Pro Max: 18,"emoji, pictures"
6594163819,10.08,4.50,decrease,afternoon,70,117,75,51,60,"会员特权专用: 1, Note 10: 178, iPhone 11 Pro: 24, iPhone客户端: 6",emoji
6452320690,0.22,1.00,no change,morning,2,0,0,2,2,iPhone客户端: 2,"emoji, pictures"
7105779471,1.38,2.00,decrease,afternoon,10,16,10,13,24,"iPhone 14 Pro Max: 2, iPhone 15 Pro Max: 33",emoji
7327681493,0.91,1.50,decrease,evening,2,4,14,12,14,"iPhone客户端: 8, iPhone 14 Pro Max: 12","emoji, pictures"
6059218988,0.14,1.00,no change,morning,1,1,1,0,0,None,none
6100165591,3.23,2.50,decrease,evening,16,23,45,15,17,vivo X100 Pro: 13,"emoji, pictures"
1417037145,11.31,5.00,decrease,morning,64,36,47,34,43,iPhone 15 Pro Max: 58,emoji
6237084209,73.14,6.50,increase,afternoon,394,699,516,342,346,几滴云: 739,"emoji, pictures"
1829993335,22.36,6.50,decrease,afternoon,163,189,140,36,415,iPhone 13 Pro Max: 46,emoji
7419411137,0.15,1.00,no change,afternoon,0,2,0,0,0,None,none
3876185111,2.19,2.50,decrease,morning,26,12,19,33,33,"HUAWEI Mate 30: 30, HUAWEI Mate 20: 17","emoji, pictures"
1686546714,57.14,6.50,increase,morning,482,419,356,120,128,weibo平台: 1,emoji
2793921830,13.69,6.00,decrease,evening,75,69,212,61,89,"🌌iPhone客户端: 51, iPhone 15 Pro: 1, 🌌iPhone 11: 248",emoji
1732833563,0.23,1.00,no change,afternoon,2,3,0,3,3,None,"emoji, pictures"
1835347527,3.58,3.00,decrease,afternoon,31,31,31,53,60,"iPhone 11 Pro: 71, 粉丝红包: 1",emoji
1567560777,23.62,6.50,increase,afternoon,142,244,228,183,236,"月球: 84, iPad Pro: 7, HUAWEI Mate 60 Pro: 221, 点评: 1, iPhone 12 Pro Max: 1",emoji
5735541172,0.15,1.00,no change,evening,0,1,3,4,4,iPhone 15: 4,"emoji, pictures"
1959430477,39.27,5.50,increase,morning,532,280,209,637,677,"HUAWEI P50: 898, 台网话题: 1",emoji
5886191812,3.81,2.50,decrease,afternoon,33,38,28,35,44,None,emoji
3925184557,39.19,2.50,increase,afternoon,282,420,317,370,383,点评: 1,emoji
7744960129,29.77,6.00,increase,afternoon,328,390,56,18,18,iPhone 12 Pro: 1,"emoji, pictures"
5980037952,0.44,1.00,no change,evening,2,0,2,1,1,iPhone客户端: 3,"emoji, pictures"
1957800054,32.08,7.00,increase,evening,282,248,304,237,251,点评: 15,emoji
5747171179,0.45,1.50,increase,evening,0,1,9,9,10,OPPO Find N2: 7,"emoji, pictures"
7397480141,30.35,7.00,increase,morning,295,274,220,66,76,Xiaomi 13: 545,emoji
2590976070,45.00,6.50,increase,evening,235,227,528,374,374,None,"emoji, pictures"
5365023264,17.85,6.50,decrease,morning,222,147,95,192,210,"iPhone 13: 5, iPhone 7: 1",emoji
7900604823,0.54,1.00,decrease,evening,0,0,7,0,4,"iPhone客户端: 1, 会员特权专用: 1","emoji, pictures"
2426642703,55.50,4.50,decrease,morning,364,364,271,110,116,真我GT Neo3: 685,emoji
2105807580,5.54,3.00,increase,morning,57,44,43,23,37,"荣耀Magic5 至臻版: 105, 荣耀Magic V2 至臻版: 27, 会员特权专用: 1",emoji
5000393174,3.77,3.00,increase,afternoon,16,47,35,27,30,iPhone 15(粉色): 90,"emoji, pictures"
1230269931,0.15,1.00,no change,afternoon,1,1,0,0,0,iPhone客户端: 2,none
1879778060,56.73,6.50,increase,evening,304,409,535,18,133,荣耀50 5G: 3,emoji
6198994160,0.85,1.00,increase,afternoon,3,14,5,18,19,"iPhone客户端: 8, iPhone 13 Pro Max: 6","emoji, pictures"
1614862201,0.35,1.00,no change,evening,1,2,6,4,4,"iPhone客户端: 1, iPhone 14 Pro Max: 1","emoji, pictures"
7450397267,34.31,5.50,increase,evening,116,308,468,300,672,"守护钻超版Android: 640, 塔塔饼のAndroid: 5, Redmi Note 12: 1",emoji
6559402245,39.54,4.50,increase,evening,135,333,560,350,388,"网络邻居: 121, 三星Galaxy S24 Ultra: 3, 点评: 5, iPhone 13 Pro: 2, HUAWEI Mate 50 Pro: 1",emoji
5091912327,46.54,5.00,increase,afternoon,308,500,402,135,140,"iPhone 15 Pro: 194, iPhone 14 Pro: 1013","emoji, pictures"
3931632264,0.11,1.00,no change,evening,0,0,1,1,1,None,"emoji, pictures"
1195230310,0.41,1.50,increase,morning,3,3,3,2,2,None,"emoji, pictures"
2295649182,2.77,3.00,decrease,afternoon,3,66,3,0,4,iPhone 15 Pro Max: 12,"emoji, pictures"
2012595665,0.33,1.00,no change,evening,0,0,3,2,2,iPhone 15 Pro: 2,"emoji, pictures"
5233248279,0.18,1.00,decrease,morning,2,1,1,1,1,HUAWEI Mate 20 X: 4,"emoji, pictures"
7831877256,6.12,3.50,decrease,evening,32,52,75,25,27,iPhone 14 Pro Max: 63,"emoji, pictures"
2102951745,0.11,1.00,no change,evening,0,0,1,1,1,HUAWEI Mate 20: 1,"emoji, pictures"
3917799556,0.23,1.00,increase,evening,0,2,3,1,1,None,"emoji, pictures"
6611358546,0.12,1.50,decrease,evening,0,1,2,0,1,HUAWEI Mate 40E Pro: 1,"emoji, pictures"
1797270765,1.92,2.00,increase,afternoon,12,21,17,26,28,"华为Pocket 2 艺术版: 2, iPhone 15 Pro Max: 2, iPhone 13 Pro Max: 9","emoji, pictures"
2010822807,0.82,2.00,decrease,evening,2,3,13,11,12,iPhone 15 Pro Max: 14,"emoji, pictures"
3824163109,56.08,5.00,increase,morning,864,392,202,50,144,"忠诚爱国者Android: 1228, 粉丝订阅VPlus: 11, 粉丝订阅: 1, 腾讯游戏Android: 166, 爱国者Android: 7",emoji
2914757325,0.06,1.00,no change,evening,0,0,1,0,0,iPhone客户端: 1,none
1463707815,56.08,6.00,decrease,afternoon,173,307,249,163,187,iPhone客户端: 727,emoji
2489440202,45.00,6.00,increase,morning,642,266,82,0,0,None,none
1696137703,45.14,5.50,increase,afternoon,164,451,378,777,784,iPhone 12: 633,emoji
1898268644,55.27,7.00,increase,afternoon,392,470,354,36,170,None,emoji
3222817584,41.35,4.50,increase,afternoon,228,500,347,83,848,"iPhone 12 Pro Max: 5, iPhone 13 Pro: 4, HUAWEI Mate X2: 1",emoji
1197745300,23.46,6.50,decrease,evening,197,175,238,190,210,iPhone 14 Pro: 576,emoji
6134954904,0.15,1.00,no change,evening,0,0,2,0,1,None,"emoji, pictures"
6392708119,45.54,6.00,increase,evening,326,388,470,483,488,"iPhone 14: 663, iPhone 8 Plus: 21, iPhone 14 Pro Max: 30, iPhone XR: 23, Redmi K50: 6, iPhone X: 1, 哔哩哔哩移动客户端: 1, 点评: 1","emoji, pictures"
1792995502,37.08,7.00,increase,evening,31,363,570,769,771,None,"emoji, pictures"
6105713761,60.23,6.50,increase,afternoon,331,515,479,208,232,None,emoji
2523921602,0.73,1.00,increase,morning,13,2,1,1,1,Xiaomi 14 Pro: 5,"emoji, pictures"
2600208451,0.08,1.00,no change,evening,0,0,1,0,0,None,none
3659778941,2.35,2.50,increase,evening,6,16,39,17,20,"iPhone 13 Pro: 46, iPhone客户端: 11","emoji, pictures"
7490021510,0.96,2.00,increase,afternoon,2,19,4,0,25,None,emoji
6979127581,1.73,2.00,decrease,evening,6,15,24,15,16,"iPhone 14 Pro: 43, 微公益: 1","emoji, pictures"
5850457719,37.27,3.00,increase,evening,272,293,404,435,501,"红人淘: 73, iPad Pro: 1",emoji
7329295909,0.05,1.00,no change,afternoon,0,1,0,0,0,None,none
2239529624,1.00,1.50,increase,evening,0,8,14,18,19,None,"emoji, pictures"
7759324631,2.73,2.50,increase,afternoon,22,25,24,15,22,"iPhone客户端: 23, iPhone 15 Pro Max: 2",emoji
3791500720,37.38,6.00,increase,evening,262,344,366,225,241,"HUAWEI Mate 60 Pro: 340, 未通过审核应用: 5, 小米9 透明尊享版: 6, Xiaomi 14 Ultra: 43, 粉丝订阅VPlus: 5, iPad mini: 181, 分享按钮: 1, 小米10 Pro: 30, Hi畅享60s 5G: 3, Redmi Note 11E: 6, 网易云音乐: 1",emoji
1644419370,5.27,3.50,increase,afternoon,48,64,25,66,67,iPhone 15 Pro Max: 8,"emoji, pictures"
1740522895,45.12,6.50,increase,afternoon,387,490,296,235,253,"iPhone 15 Pro: 32, iPhone 11: 5",emoji
6159353180,0.27,1.50,no change,morning,2,2,2,2,3,iPhone 15 Pro: 2,"emoji, pictures"
6774131741,3.92,2.00,decrease,evening,0,6,96,62,62,"iPhone 13: 96, 会员特权专用: 1","emoji, pictures"
5751919272,0.15,1.00,no change,morning,1,0,1,2,2,HUAWEI Mate30 Pro 5G: 1,"emoji, pictures"
2353979124,8.27,4.50,increase,evening,47,64,104,69,83,"亚拉戈诗学iPhone 13(星光色): 161, 亚拉戈传说iPad mini: 12, 哔哩哔哩: 1",emoji
5824884094,37.62,6.50,decrease,evening,82,356,540,288,294,"不推bl的iPhone 14 Pro: 755, iPhone 14 Pro: 96",emoji
3203718404,0.54,1.50,decrease,evening,1,3,10,12,12,"iPhone 15 Pro Max: 8, iPhone 11 Pro Max: 6","emoji, pictures"
2174585797,6.81,4.00,decrease,morning,88,10,79,53,56,"iPhone 12 Pro Max: 4, 会员特权专用: 1, 体育博主动态: 1","emoji, pictures"
1761616742,41.77,6.00,increase,morning,439,342,305,417,577,None,emoji
7361885606,0.15,1.00,no change,evening,0,1,1,0,0,会员特权专用: 2,none
3919345379,0.08,1.00,no change,morning,1,0,0,1,1,小米10 至尊纪念版: 1,"emoji, pictures"
2168837204,54.86,6.00,increase,morning,448,419,340,346,382,"iPhone客户端: 1, iPhone 15 Pro Max: 184, 龙重登场: 29",emoji
1774978073,0.23,1.00,no change,evening,0,2,3,0,1,None,"emoji, pictures"
7311062858,0.08,1.00,no change,morning,1,0,0,0,0,HUAWEI P30 Pro: 1,none
1667860154,1.96,2.00,decrease,morning,26,13,12,4,5,荣耀Magic V2 RSR: 1,"emoji, pictures"
7455750993,2.46,2.50,increase,afternoon,10,29,25,17,22,"iPhone 13: 5, iPhone 15 Pro: 3, iPhone 8: 7","emoji, pictures"
5513346012,24.08,5.00,increase,evening,217,117,292,241,242,iPhone 12 Pro Max: 22,"emoji, pictures"
6755810906,0.05,1.00,no change,evening,0,0,1,0,0,None,none
3503045730,0.22,1.00,no change,evening,1,0,1,1,1,iPhone客户端: 2,"emoji, pictures"
6970924033,3.96,3.50,increase,afternoon,42,55,6,1,2,None,"emoji, pictures"
6070202483,43.85,6.50,increase,afternoon,271,467,402,440,451,"iPhone 15 Pro Max: 206, iPad mini: 30, iPhone 14 Pro Max: 9, 粉丝订阅: 11, iPad Pro: 14, HUAWEI Mate 40 Pro: 1",emoji
2178873290,55.23,7.00,increase,afternoon,383,513,319,119,307,"豌豆团团的Android: 319, iPhone客户端: 406, nova12系列出色蓝不住: 15, 团团的HarmonyOS设备: 22, 阿澜的Android: 4, 丸子的iPhone客户端: 2",emoji
5602227491,0.05,1.00,no change,evening,0,0,1,0,0,iPhone客户端: 1,none
6857757495,7.19,5.50,increase,evening,17,62,108,168,169,"iPhone 15: 32, iPhone 12(绿色): 144","emoji, pictures"
2409422004,45.32,6.50,decrease,evening,22,376,599,212,212,会员特权专用: 1,"emoji, pictures"
7798269830,20.65,5.50,decrease,afternoon,118,237,182,24,30,None,emoji
5230931257,3.42,2.00,increase,evening,14,36,39,33,37,None,"emoji, pictures"
3785800931,37.73,6.00,increase,evening,325,318,338,375,440,"HUAWEI Mate 60: 667, 低碳赋能Android: 80",emoji
7516920610,0.46,1.00,increase,evening,0,1,11,6,7,None,"emoji, pictures"
1853474030,0.06,1.00,no change,evening,0,0,1,0,0,None,none
5542898549,0.15,1.00,no change,evening,0,0,2,0,0,iPhone客户端: 2,none
6274465503,39.19,3.50,increase,afternoon,243,565,211,549,553,None,"emoji, pictures"
6509854351,0.58,1.50,decrease,afternoon,6,7,2,0,2,iPhone客户端: 7,"emoji, pictures"
5000876574,0.08,1.00,no change,evening,0,0,1,0,0,None,none
5068873637,0.82,1.00,increase,evening,4,4,10,10,10,iPhone客户端: 18,"emoji, pictures"
5044281310,60.23,6.00,increase,afternoon,377,559,389,272,273,None,"emoji, pictures"
2749964985,3.19,3.00,decrease,evening,27,5,51,82,82,iPhone 14: 83,"emoji, pictures"
2914850135,0.42,1.50,decrease,afternoon,2,5,4,4,7,iPhone 12: 2,"emoji, pictures"
1815759383,0.69,1.00,increase,afternoon,2,10,6,9,9,None,"emoji, pictures"
5583468253,0.11,1.00,no change,evening,0,0,1,0,0,会员特权专用: 1,none
2921244024,52.65,5.00,increase,morning,660,463,246,88,122,"iPhone 15 Pro: 3, iPhone 15: 3, iPhone 13 Pro: 2, iPhone 13 Pro Max: 1, iPhone 14 Pro Max: 1, OPPO Find X7 Ultra: 1",emoji
1699432410,57.64,6.50,increase,evening,426,393,449,212,212,None,"emoji, pictures"
7894795116,1.64,1.50,decrease,evening,16,3,17,11,11,None,"emoji, pictures"
7075015508,0.62,1.00,increase,evening,1,5,10,15,15,"iPhone 15 Plus: 4, iPhone 14 Pro Max: 11","emoji, pictures"
7749005809,38.62,5.00,decrease,evening,128,271,605,166,850,"会员特权专用: 1, 荣耀X40: 3, wb投票: 1",emoji
6998569112,0.11,1.00,no change,evening,0,0,1,0,0,None,none
2110705772,75.73,6.00,increase,afternoon,362,834,470,203,386,"iPhone 15 Pro Max: 22, iPhone 12: 32, iPhone 15 Pro: 2, Redmi K50 至尊版: 1, 点评: 1",emoji
7016206379,39.46,5.50,increase,morning,494,352,180,427,588,iPhone 14 Pro Max: 215,emoji
1783286485,0.45,2.00,increase,morning,4,3,3,0,0,None,none
1911672683,0.11,1.00,no change,afternoon,0,1,0,0,0,iPhone客户端: 1,none
1793598474,15.85,5.50,decrease,afternoon,70,199,143,113,165,"iPhone 12: 73, 雅诗兰黛的小店: 9, iPhone XS Max: 1",emoji
7523469098,5.08,2.50,decrease,afternoon,64,64,4,26,83,品牌号: 1,emoji
1483820045,1.64,2.50,no change,evening,2,12,22,12,14,"HUAWEI Pura 70 Ultra: 5, OPPO Find N3 典藏版: 18","emoji, pictures"
2090591961,25.81,7.00,decrease,afternoon,147,325,199,115,278,vivo Pad2: 10,emoji
5027473477,8.69,4.00,decrease,evening,68,51,107,65,112,iPhone 13 Pro Max: 96,emoji
6475718172,0.18,1.00,decrease,afternoon,0,3,1,2,2,vivo Y77: 3,"emoji, pictures"
3344602964,6.27,4.50,decrease,evening,22,65,76,76,77,None,"emoji, pictures"
5395397567,38.65,5.50,increase,afternoon,324,378,303,224,834,None,emoji
6131521228,8.27,7.00,increase,evening,54,62,66,160,164,HUAWEI Mate 50 Pro: 171,"emoji, pictures"
6459282235,0.08,1.00,no change,evening,0,0,1,1,1,iPhone客户端: 1,"emoji, pictures"
6587004782,58.73,5.00,increase,evening,200,411,681,636,639,几滴云: 442,"emoji, pictures"
6013300329,0.73,1.50,increase,afternoon,3,8,8,9,9,None,"emoji, pictures"
3032883737,0.46,1.00,increase,evening,2,0,4,1,3,iPhone客户端: 5,"emoji, pictures"
6395287010,66.42,4.50,increase,evening,287,569,871,1186,1188,几滴云: 1627,"emoji, pictures"
1869966393,0.62,1.00,no change,morning,8,6,2,5,6,HUAWEI Mate 60: 13,"emoji, pictures"
1230663070,1.58,1.50,increase,afternoon,7,18,16,18,21,None,"emoji, pictures"
2726922721,62.05,6.50,increase,evening,426,441,498,117,117,None,"emoji, pictures"
2661406914,9.96,6.00,decrease,evening,43,90,126,219,231,None,emoji
7344938800,25.27,7.00,decrease,morning,376,141,39,84,155,"会员特权专用: 1, 联想智能设备: 1, vivo S12: 20",emoji
1883881851,62.45,6.50,increase,morning,571,560,243,158,262,None,emoji
2318910945,62.77,6.00,increase,afternoon,487,487,407,90,97,HUAWEI P40 Pro 5G: 1,emoji
6140533125,10.15,4.50,increase,morning,94,94,76,2,39,"iPhone客户端: 114, Xiaomi 13: 3, HUAWEI P30 Pro: 3",emoji
5994653615,7.88,3.50,increase,morning,72,70,63,115,190,None,emoji
2306688681,1.23,1.50,decrease,afternoon,7,19,6,8,21,iPhone客户端: 1,emoji
5043602253,23.08,5.00,decrease,evening,79,97,124,223,223,iPhone 11 Pro: 235,"emoji, pictures"
3169302435,10.62,4.50,decrease,afternoon,72,119,85,90,106,"HUAWEI Mate 40 Pro: 22, 荣耀Magic3 Pro 5G: 3, 粉丝红包: 5",emoji
1765700930,18.08,7.00,decrease,evening,144,161,165,3,118,HUAWEI P40 5G: 88,emoji
1809745371,21.68,6.00,increase,afternoon,152,195,130,177,182,"vivo X100 Ultra: 126, vivo Pad3: 3, vivo S19 Pro: 44, vivo Y200: 30, vivo X Fold3 Pro: 75, vivo X100: 2, vivo X100s: 9, vivo Y200 GT: 1, vivo Y200i: 10, vivo X100 Pro: 1, vivo Pad3 Pro: 18","emoji, pictures"
1193210930,0.69,1.50,increase,evening,4,5,9,1,3,OPPO Find X6 Pro: 16,"emoji, pictures"
6403846510,0.08,1.00,no change,evening,0,0,1,0,0,None,none
1730726637,2.46,3.00,decrease,evening,16,23,25,16,17,iPhone 15 Pro Max: 42,"emoji, pictures"
6347974839,37.23,5.50,decrease,evening,271,256,441,304,519,荣耀Magic5 Pro: 930,emoji
5178772029,0.15,1.50,increase,evening,0,1,3,2,3,iPhone 15 Pro Max: 2,"emoji, pictures"
5447719572,2.27,2.50,increase,morning,35,14,1,7,38,iPhone 15 Pro Max: 8,emoji
5521023040,17.18,4.50,decrease,afternoon,136,185,57,59,125,iPhone 15 Pro: 47,emoji
1806963941,3.08,2.00,decrease,afternoon,12,35,33,21,30,"iPhone 12 Pro Max: 46, 粉丝红包: 4",emoji
2611704935,48.38,5.50,increase,afternoon,431,539,288,333,407,"预警及时发布工具: 64, HUAWEI P40 5G: 41",emoji
5592260540,1.12,1.50,increase,afternoon,8,14,7,4,4,"iPhone 13 Pro: 8, iPhone客户端: 14","emoji, pictures"
3147806030,5.31,3.00,increase,evening,44,43,51,34,71,HUAWEI Mate 20: 136,emoji
5647517211,2.82,3.50,increase,morning,30,10,22,4,4,"Redmi K60: 14, 粉丝订阅VPlus: 4, 财经内容创作者: 1","emoji, pictures"
1742823144,0.77,1.50,decrease,evening,5,6,9,14,14,None,"emoji, pictures"
1298064414,3.85,3.00,decrease,evening,12,24,64,19,19,iPhone 13 Pro: 46,"emoji, pictures"
2898437634,17.35,5.50,decrease,morning,192,95,164,105,110,"iPhone XR: 2, iPhone客户端: 24","emoji, pictures"
3191060311,0.08,1.00,no change,afternoon,0,1,0,0,0,None,none
2619981000,23.54,6.00,decrease,evening,38,84,184,92,121,"iPhone 11: 27, iPhone 13 Pro: 97, iPhone 15 Pro Max: 1, iPhone 13 Pro Max: 17, iPhone 12 Pro Max: 7, iPhone 14 Pro: 1",emoji
7548639008,36.50,3.00,increase,evening,270,286,393,182,264,"HUAWEI P40 Pro 5G: 871, Redmi K70: 1",emoji
1802626467,3.23,2.50,increase,afternoon,24,35,25,30,30,"iPhone 13 mini: 1, 互动集卡: 1, iPhone 12 Pro: 15","emoji, pictures"
1251372271,6.77,5.00,decrease,evening,13,44,119,155,155,iPhone 15 Pro Max: 153,"emoji, pictures"
1658035485,0.54,1.50,increase,evening,3,4,7,5,8,"iPhone 15 Pro: 8, iPhone 12 Pro: 6","emoji, pictures"
7218957148,44.88,6.00,increase,afternoon,331,444,392,60,265,"一丫一Android: 1039, 粉丝红包: 4",emoji
1781555061,0.54,1.50,increase,afternoon,2,6,6,2,2,iPhone 15 Pro Max: 10,"emoji, pictures"
7728745629,65.32,6.50,increase,afternoon,441,654,342,806,813,None,emoji
3805997721,5.50,4.50,decrease,evening,24,49,70,110,113,会员特权专用: 1,"emoji, pictures"
2701148474,0.65,1.50,decrease,evening,1,6,10,8,8,"iPhone 15 Pro: 7, iPhone XS Max: 1","emoji, pictures"
5509337969,45.77,2.50,increase,afternoon,238,398,371,264,396,None,emoji
1649111590,41.23,5.50,increase,afternoon,216,350,341,198,229,"‮面背‭月球: 183, 哔哩哔哩: 1, vivo X100 Ultra: 113, Xiaomi 14 Ultra: 9, 星球视频PC版: 1",emoji
2792589472,37.27,5.50,decrease,evening,281,272,416,188,193,"Redmi Note 11 5G: 11, iPhone 15 Pro Max: 4","emoji, pictures"
1748548681,38.12,7.00,increase,evening,213,295,483,9,10,iPhone 12: 8,"emoji, pictures"
6968273687,0.23,1.00,no change,evening,0,0,3,0,0,None,none
1746263014,0.42,1.50,increase,morning,6,2,3,1,1,iPhone客户端: 9,"emoji, pictures"
5500545510,11.92,4.00,increase,afternoon,132,145,33,26,46,"iPhone客户端: 15, iPhone 15 Pro: 5, OPPO Find X7 Ultra: 7",emoji
2071342427,2.00,2.00,decrease,afternoon,17,18,17,22,23,华为 Mate X5: 38,"emoji, pictures"
1779850265,3.77,3.00,decrease,afternoon,24,44,30,24,24,None,"emoji, pictures"
6999795750,0.50,1.00,decrease,afternoon,1,9,3,3,9,许佳琪送的Android: 4,emoji
7115591067,39.50,3.00,increase,morning,460,376,191,49,49,None,"emoji, pictures"
1742566624,66.00,5.50,decrease,evening,185,266,407,382,393,"iPhone 8: 18, OPPO A36: 3, 点评: 1",emoji
6225323235,0.41,2.50,increase,evening,0,4,5,2,8,None,emoji
7714536839,47.73,6.50,increase,morning,439,324,287,198,317,iPhone 13 Pro: 106,emoji
2311022543,2.23,2.50,increase,afternoon,12,27,10,12,13,"iPhone 14 Pro Max: 8, iPhone 13 Pro: 3","emoji, pictures"
6516579468,39.95,7.00,increase,afternoon,244,347,288,193,272,"Xiaomi 14 Ultra: 569, iPhone 12 Pro: 11, QQ音乐: 1",emoji
3172156770,0.64,1.50,decrease,evening,3,2,9,7,7,"会员特权专用: 1, iPhone客户端: 13","emoji, pictures"
6355474421,45.18,3.50,increase,evening,246,285,463,31,33,"几滴云: 300, iPhone客户端: 34","emoji, pictures"
1452295175,0.08,1.00,no change,afternoon,0,1,0,0,0,iPhone: 1,none
7414174875,0.15,1.00,no change,evening,0,0,2,0,0,None,none
3523916795,13.58,5.00,decrease,evening,123,106,124,116,126,"OPPO Find X7: 280, iQOO Neo7: 32",emoji
1822042062,12.38,6.00,increase,morning,131,107,84,49,52,"iPhone客户端: 66, HUAWEI Pocket S: 69","emoji, pictures"
